27,13,72.11411933,0
19,38,46.4333204,0
16,48,29.83002147,0
16,41,34.78697213,0
31,18,38.85647001,0
22,17,66.78438663,0
26,37,33.96614241,0
16,48,29.83002147,0
20,34,44.9319234,0
16,38,65.00367928,0
30,31,33.30314048,0
15,44,53.08761347,0
33,24,74.26615041,0
19,33,66.97873982,0
33,24,74.26615041,0
30,25,63.13649746,0
24,22,66.13020717,0
24,36,63.12900053,0
24,18,38.3766668,0
10,39,46.25506287,0
21,27,38.69411298,0
21,27,38.69411298,0
38,24,50.53984719,0
20,14,45.14508246,0
18,37,70.21473166,0
21,27,38.69411298,0
20,34,44.9319234,0
26,27,56.65609954,0
21,29,45.33453242,0
16,41,34.78697213,0
21,50,38.71047582,1
2,50,29.93133051,1
46,38,73.40226925,1
48,50,35.97663002,1
10,47,70.68631843,1
10,47,70.68631843,1
48,50,35.97663002,1
9,50,38.5524821,1
16,38,65.00367928,1
16,48,29.83002147,1
37,47,26.27681146,1
42,40,41.46231813,1
34,47,53.97543253,1
50,49,38.24420236,1
47,40,71.42208448,1
47,50,70.41480105,1
21,42,65.6434655,1
42,47,26.65336877,1
16,48,29.83002147,1
42,47,26.65336877,1
21,48,71.35472201,1
10,47,70.68631843,1
23,48,57.77286486,1
39,43,39.37298309,1
42,40,41.46231813,1
46,38,73.40226925,1
37,47,26.27681146,1
34,50,41.71675352,1
15,46,63.30973309,1
15,46,63.30973309,1
50,35,54.25835415,2
30,12,66.05341632,2
40,39,40.72933179,2
50,3,60.5787997,2
38,18,69.53106382,2
43,39,30.57764452,2
50,3,60.5787997,2
41,36,60.96696147,2
45,1,59.63813712,2
34,8,41.23924682,2
37,23,51.94608562,2
34,8,41.23924682,2
38,18,69.53106382,2
42,40,41.46231813,2
47,16,31.4973607,2
38,21,33.56390131,2
37,35,29.26065385,2
47,6,41.78571625,2
33,24,74.26615041,2
28,3,29.90737428,2
33,11,66.45865072,2
47,6,41.78571625,2
39,35,26.81272998,2
37,6,30.41692196,2
33,0,39.13247939,2
38,21,33.56390131,2
48,4,58.90934923,2
45,1,59.63813712,2
39,14,49.16852893,2
31,15,39.85726456,2
30,12,66.05341632,2
20,3,67.12368936,3
16,3,33.61818802,3
19,4,52.43116675,3
30,2,60.7690834,3
30,2,60.7690834,3
22,17,66.78438663,3
4,5,43.28587772,3
4,5,43.28587772,3
23,1,37.23961036,3
4,0,29.86780761,3
20,3,67.12368936,3
21,11,47.29043731,3
27,3,57.11814462,3
8,3,31.03872389,3
23,10,29.34726889,3
28,3,29.90737428,3
27,3,57.11814462,3
23,1,37.23961036,3
2,8,27.78076375,3
28,15,37.81128037,3
22,10,72.88165705,3
21,11,47.29043731,3
22,10,72.88165705,3
28,3,29.90737428,3
30,12,66.05341632,3
22,14,42.32972013,3
27,13,72.11411933,3
27,13,72.11411933,3
27,13,72.11411933,3
28,15,37.81128037,3
2,12,75.8473443,4
5,9,38.37311881,4
3,7,58.40033018,4
2,12,75.8473443,4
17,11,62.14055349,4
2,8,27.78076375,4
5,9,38.37311881,4
1,24,54.40644245,4
3,9,53.27408283,4
0,34,74.53947279,4
2,8,27.78076375,4
2,50,29.93133051,4
5,15,52.08494864,4
0,16,48.15325636,4
5,13,57.19809379,4
3,9,53.27408283,4
4,38,28.04976611,4
5,15,52.08494864,4
4,33,38.13617191,4
12,5,74.15296092,4
1,18,45.25994244,4
0,16,48.15325636,4
4,38,28.04976611,4
5,9,38.37311881,4
4,33,38.13617191,4
5,15,52.08494864,4
3,9,53.27408283,4
4,38,28.04976611,4
7,25,38.50460131,4
