33,0,39.13247939,0
42,34,43.0013272,0
24,18,38.3766668,0
22,10,72.88165705,0
2,50,29.93133051,0
39,19,64.25603513,0
38,24,50.53984719,0
16,38,65.00367928,0
28,37,55.74063546,0
29,7,60.8375359,0
5,37,68.63304898,0
42,47,26.65336877,0
41,36,60.96696147,0
34,8,41.23924682,0
30,16,49.93687743,0
23,10,29.34726889,0
15,50,47.17876571,0
20,34,44.9319234,0
17,11,62.14055349,0
11,4,44.75870431,0
2,8,27.78076375,0
24,22,66.13020717,0
21,48,71.35472201,0
9,50,38.5524821,0
10,39,46.25506287,0
45,1,59.63813712,0
19,3,70.34144168,0
24,22,66.13020717,0
7,25,38.50460131,0
19,38,46.4333204,0
29,22,56.03511409,1
28,15,37.81128037,1
23,1,37.23961036,1
19,4,52.43116675,1
2,12,75.8473443,1
4,5,43.28587772,1
25,5,55.93567156,1
2,12,75.8473443,1
0,16,48.15325636,1
17,11,62.14055349,1
29,22,56.03511409,1
28,3,29.90737428,1
2,8,27.78076375,1
8,3,31.03872389,1
22,17,66.78438663,1
8,3,31.03872389,1
3,7,58.40033018,1
21,11,47.29043731,1
2,8,27.78076375,1
18,15,57.15314373,1
25,5,55.93567156,1
15,4,70.02856894,1
19,3,70.34144168,1
19,3,70.34144168,1
22,14,42.32972013,1
3,7,58.40033018,1
5,15,52.08494864,1
22,14,42.32972013,1
22,17,66.78438663,1
28,37,55.74063546,2
30,4,29.51140333,2
5,37,68.63304898,2
46,42,66.07952654,2
38,18,69.53106382,2
26,27,56.65609954,2
46,42,66.07952654,2
48,4,58.90934923,2
45,1,59.63813712,2
37,6,30.41692196,2
33,7,39.45690812,2
50,3,60.5787997,2
50,3,60.5787997,2
42,34,43.0013272,2
48,4,58.90934923,2
30,4,29.51140333,2
42,40,41.46231813,2
46,38,73.40226925,2
41,36,60.96696147,2
24,36,63.12900053,2
37,23,51.94608562,2
39,43,39.37298309,2
43,32,46.63929091,2
38,21,33.56390131,2
39,35,26.81272998,2
44,27,28.73871494,2
50,35,54.25835415,2
47,40,71.42208448,2
34,47,53.97543253,2
29,30,62.33504063,3
25,40,67.70113184,3
26,27,56.65609954,3
23,1,37.23961036,3
20,11,40.20336825,3
44,33,51.84271486,3
2,50,29.93133051,3
30,31,33.30314048,3
21,29,45.33453242,3
30,2,60.7690834,3
34,8,41.23924682,3
2,50,29.93133051,3
0,34,74.53947279,3
34,50,41.71675352,3
31,18,38.85647001,3
18,33,64.25056806,3
42,40,41.46231813,3
37,28,60.40913294,3
47,6,41.78571625,3
38,18,69.53106382,3
50,3,60.5787997,3
22,46,62.43058175,3
23,1,37.23961036,3
21,29,45.33453242,3
36,41,29.1671214,3
16,3,33.61818802,3
28,23,38.72179636,3
9,48,41.7880369,3
34,47,53.97543253,3
21,11,47.29043731,3
42,34,43.0013272,3
28,15,37.81128037,3
21,29,45.33453242,4
21,50,38.71047582,4
15,44,53.08761347,4
15,46,63.30973309,4
42,47,26.65336877,4
22,46,62.43058175,4
15,44,53.08761347,4
48,50,35.97663002,4
39,43,39.37298309,4
22,46,62.43058175,4
21,44,46.65642768,4
34,50,41.71675352,4
30,31,33.30314048,4
13,28,56.14106998,4
13,27,37.28002017,4
16,41,34.78697213,4
19,38,46.4333204,4
24,36,63.12900053,4
20,34,44.9319234,4
18,33,64.25056806,4
21,42,65.6434655,4
21,37,53.84443114,4
18,32,32.63123071,4
23,48,57.77286486,4
18,33,64.25056806,4
19,33,66.97873982,4
18,33,64.25056806,4
9,23,29.43663895,4
9,37,63.19785578,4
18,28,55.75694271,4
