13,28,56.14106998,0
7,25,38.50460131,0
28,3,29.90737428,0
20,3,67.12368936,0
32,9,32.56142196,0
7,25,38.50460131,0
19,4,52.43116675,0
30,16,49.93687743,0
10,27,26.19979919,0
4,5,43.28587772,0
5,13,57.19809379,0
33,0,39.13247939,0
30,2,60.7690834,0
29,7,60.8375359,0
15,4,70.02856894,0
4,5,43.28587772,0
24,22,66.13020717,0
24,22,66.13020717,0
4,38,28.04976611,0
0,34,74.53947279,0
27,22,29.92408755,0
47,16,31.4973607,0
8,6,30.48448777,0
44,27,28.73871494,0
30,25,63.13649746,0
8,3,31.03872389,0
1,18,45.25994244,0
20,11,40.20336825,0
25,5,55.93567156,0
24,30,76.1538049,0
27,13,72.11411933,0
49,44,39.82123377,1
48,50,35.97663002,1
30,37,61.05026554,1
15,44,53.08761347,1
24,36,63.12900053,1
2,50,29.93133051,1
21,37,53.84443114,1
43,14,59.68412189,1
21,50,38.71047582,1
46,38,73.40226925,1
21,42,65.6434655,1
18,37,70.21473166,1
43,39,30.57764452,1
30,25,63.13649746,1
18,37,70.21473166,1
16,48,29.83002147,1
46,42,66.07952654,1
30,16,49.93687743,1
31,15,39.85726456,1
9,48,41.7880369,1
50,35,54.25835415,1
33,7,39.45690812,1
24,30,76.1538049,1
31,41,68.6532457,1
40,39,40.72933179,1
36,41,29.1671214,1
45,24,31.97506792,1
38,22,59.91115918,1
39,19,64.25603513,1
29,22,56.03511409,2
16,38,65.00367928,2
5,37,68.63304898,2
21,27,38.69411298,2
44,27,28.73871494,2
25,40,67.70113184,2
47,50,70.41480105,2
19,12,53.03976583,2
43,14,59.68412189,2
20,14,45.14508246,2
44,33,51.84271486,2
42,47,26.65336877,2
21,48,71.35472201,2
21,48,71.35472201,2
22,46,62.43058175,2
17,11,62.14055349,2
34,8,41.23924682,2
4,3,45.9393011,2
31,15,39.85726456,2
23,10,29.34726889,2
43,14,59.68412189,2
8,3,31.03872389,2
1,24,54.40644245,2
17,11,62.14055349,2
30,16,49.93687743,2
21,11,47.29043731,2
7,25,38.50460131,2
20,34,44.9319234,2
42,34,43.0013272,2
10,39,46.25506287,2
47,6,41.78571625,3
29,22,56.03511409,3
13,27,37.28002017,3
15,46,63.30973309,3
24,22,66.13020717,3
21,27,38.69411298,3
50,49,38.24420236,3
28,37,55.74063546,3
37,35,29.26065385,3
50,49,38.24420236,3
30,12,66.05341632,3
33,24,74.26615041,3
21,42,65.6434655,3
47,16,31.4973607,3
26,37,33.96614241,3
4,3,45.9393011,3
4,38,28.04976611,3
38,18,69.53106382,3
34,8,41.23924682,3
16,38,65.00367928,3
46,38,73.40226925,3
20,3,67.12368936,3
21,42,65.6434655,3
37,47,26.27681146,3
28,23,38.72179636,3
50,35,54.25835415,3
15,44,53.08761347,3
34,47,53.97543253,3
5,9,38.37311881,3
24,18,38.3766668,3
45,1,59.63813712,3
3,7,58.40033018,4
30,4,29.51140333,4
25,40,67.70113184,4
10,39,46.25506287,4
30,2,60.7690834,4
37,35,29.26065385,4
5,37,68.63304898,4
18,33,64.25056806,4
21,44,46.65642768,4
28,23,38.72179636,4
19,33,66.97873982,4
46,42,66.07952654,4
24,36,63.12900053,4
38,22,59.91115918,4
0,34,74.53947279,4
4,3,45.9393011,4
21,44,46.65642768,4
39,14,49.16852893,4
33,7,39.45690812,4
38,24,50.53984719,4
39,43,39.37298309,4
1,24,54.40644245,4
30,2,60.7690834,4
19,40,60.03957103,4
30,2,60.7690834,4
30,4,29.51140333,4
24,24,52.07076394,4
9,44,44.14228862,4
27,3,57.11814462,4
