39,19,64.25603513,0
2,12,75.8473443,0
9,23,29.43663895,0
38,24,50.53984719,0
21,29,45.33453242,0
18,33,64.25056806,0
28,37,55.74063546,0
38,21,33.56390131,0
49,44,39.82123377,0
26,30,62.0133643,0
28,3,29.90737428,0
19,33,66.97873982,0
31,18,38.85647001,0
16,41,34.78697213,0
24,36,63.12900053,0
2,50,29.93133051,0
5,13,57.19809379,0
30,12,66.05341632,0
20,11,40.20336825,0
43,14,59.68412189,0
39,43,39.37298309,0
50,3,60.5787997,0
12,5,74.15296092,0
21,42,65.6434655,0
34,47,53.97543253,0
9,50,38.5524821,0
47,50,70.41480105,0
30,12,66.05341632,0
39,19,64.25603513,0
21,37,53.84443114,1
18,28,55.75694271,1
0,16,48.15325636,1
42,47,26.65336877,1
33,7,39.45690812,1
38,21,33.56390131,1
3,9,53.27408283,1
0,34,74.53947279,1
5,13,57.19809379,1
4,33,38.13617191,1
46,38,73.40226925,1
21,48,71.35472201,1
4,33,38.13617191,1
33,11,66.45865072,1
18,37,70.21473166,1
18,15,57.15314373,1
21,42,65.6434655,1
4,0,29.86780761,1
24,30,76.1538049,1
41,36,60.96696147,1
44,33,51.84271486,1
10,27,26.19979919,1
50,35,54.25835415,1
46,42,66.07952654,1
25,5,55.93567156,1
18,15,57.15314373,1
34,8,41.23924682,1
39,14,49.16852893,1
22,17,66.78438663,1
40,39,40.72933179,2
11,4,44.75870431,2
42,40,41.46231813,2
28,37,55.74063546,2
20,34,44.9319234,2
19,40,60.03957103,2
30,31,33.30314048,2
16,41,34.78697213,2
39,14,49.16852893,2
40,39,40.72933179,2
27,13,72.11411933,2
10,47,70.68631843,2
42,40,41.46231813,2
27,3,57.11814462,2
47,16,31.4973607,2
16,41,34.78697213,2
24,22,66.13020717,2
42,40,41.46231813,2
36,41,29.1671214,2
39,19,64.25603513,2
37,47,26.27681146,2
31,18,38.85647001,2
18,15,57.15314373,2
30,37,61.05026554,2
19,4,52.43116675,2
46,38,73.40226925,2
1,18,45.25994244,2
26,37,33.96614241,2
30,12,66.05341632,2
39,43,39.37298309,2
39,19,64.25603513,2
30,25,63.13649746,3
30,16,49.93687743,3
43,14,59.68412189,3
26,37,33.96614241,3
25,5,55.93567156,3
19,3,70.34144168,3
24,30,76.1538049,3
15,46,63.30973309,3
24,22,66.13020717,3
5,9,38.37311881,3
34,50,41.71675352,3
19,4,52.43116675,3
1,24,54.40644245,3
21,27,38.69411298,3
18,32,32.63123071,3
30,2,60.7690834,3
30,16,49.93687743,3
30,31,33.30314048,3
17,11,62.14055349,3
45,24,31.97506792,3
3,7,58.40033018,3
29,7,60.8375359,3
31,15,39.85726456,3
37,47,26.27681146,3
27,13,72.11411933,3
19,4,52.43116675,3
47,6,41.78571625,3
19,3,70.34144168,3
18,28,55.75694271,3
27,22,29.92408755,4
24,24,52.07076394,4
22,14,42.32972013,4
16,38,65.00367928,4
23,48,57.77286486,4
38,18,69.53106382,4
4,33,38.13617191,4
11,4,44.75870431,4
18,33,64.25056806,4
4,5,43.28587772,4
4,0,29.86780761,4
22,14,42.32972013,4
1,18,45.25994244,4
24,18,38.3766668,4
1,24,54.40644245,4
34,47,53.97543253,4
0,34,74.53947279,4
38,18,69.53106382,4
45,24,31.97506792,4
9,37,63.19785578,4
21,11,47.29043731,4
29,7,60.8375359,4
39,19,64.25603513,4
42,47,26.65336877,4
1,18,45.25994244,4
21,48,71.35472201,4
20,34,44.9319234,4
23,48,57.77286486,4
46,42,66.07952654,4
33,7,39.45690812,4
22,17,66.78438663,4
30,2,60.7690834,4
