15,46,63.30973309,0
9,48,41.7880369,0
5,37,68.63304898,0
21,44,46.65642768,0
19,33,66.97873982,0
28,37,55.74063546,0
19,33,66.97873982,0
26,37,33.96614241,0
21,50,38.71047582,0
30,31,33.30314048,0
34,50,41.71675352,0
9,50,38.5524821,0
21,29,45.33453242,0
19,38,46.4333204,0
16,41,34.78697213,0
19,40,60.03957103,0
25,40,67.70113184,0
21,50,38.71047582,0
22,46,62.43058175,0
19,38,46.4333204,0
30,31,33.30314048,0
24,36,63.12900053,0
26,37,33.96614241,0
16,38,65.00367928,0
37,35,29.26065385,0
21,44,46.65642768,0
24,30,76.1538049,0
36,41,29.1671214,0
25,40,67.70113184,0
18,33,64.25056806,0
30,25,63.13649746,1
28,23,38.72179636,1
38,18,69.53106382,1
28,15,37.81128037,1
47,16,31.4973607,1
21,27,38.69411298,1
27,22,29.92408755,1
28,23,38.72179636,1
22,14,42.32972013,1
24,30,76.1538049,1
24,18,38.3766668,1
24,22,66.13020717,1
28,23,38.72179636,1
39,19,64.25603513,1
26,27,56.65609954,1
24,22,66.13020717,1
43,14,59.68412189,1
30,31,33.30314048,1
24,22,66.13020717,1
31,15,39.85726456,1
28,15,37.81128037,1
28,15,37.81128037,1
22,17,66.78438663,1
28,23,38.72179636,1
31,15,39.85726456,1
28,15,37.81128037,1
31,15,39.85726456,1
28,23,38.72179636,1
38,21,33.56390131,1
38,24,50.53984719,1
39,14,49.16852893,1
48,4,58.90934923,2
8,3,31.03872389,2
16,3,33.61818802,2
33,0,39.13247939,2
11,10,63.87594515,2
32,9,32.56142196,2
8,3,31.03872389,2
4,5,43.28587772,2
18,15,57.15314373,2
22,14,42.32972013,2
22,14,42.32972013,2
11,4,44.75870431,2
50,3,60.5787997,2
12,5,74.15296092,2
33,11,66.45865072,2
19,3,70.34144168,2
33,0,39.13247939,2
19,3,70.34144168,2
8,3,31.03872389,2
34,8,41.23924682,2
30,4,29.51140333,2
34,8,41.23924682,2
23,10,29.34726889,2
23,10,29.34726889,2
23,1,37.23961036,2
30,4,29.51140333,2
32,9,32.56142196,2
27,13,72.11411933,2
27,13,72.11411933,2
34,8,41.23924682,2
27,13,72.11411933,2
44,27,28.73871494,3
0,34,74.53947279,3
2,8,27.78076375,3
0,34,74.53947279,3
9,44,44.14228862,3
5,37,68.63304898,3
0,34,74.53947279,3
4,33,38.13617191,3
10,27,26.19979919,3
0,34,74.53947279,3
18,32,32.63123071,3
9,23,29.43663895,3
4,0,29.86780761,3
5,9,38.37311881,3
5,37,68.63304898,3
1,24,54.40644245,3
1,24,54.40644245,3
9,48,41.7880369,3
0,34,74.53947279,3
13,28,56.14106998,3
9,37,63.19785578,3
9,44,44.14228862,3
4,38,28.04976611,3
18,32,32.63123071,3
4,38,28.04976611,3
13,28,56.14106998,3
16,41,34.78697213,3
11,38,74.82543524,3
13,28,56.14106998,3
11,38,74.82543524,3
34,50,41.71675352,4
34,50,41.71675352,4
47,40,71.42208448,4
39,43,39.37298309,4
39,43,39.37298309,4
43,32,46.63929091,4
37,28,60.40913294,4
50,49,38.24420236,4
42,47,26.65336877,4
34,47,53.97543253,4
50,35,54.25835415,4
47,40,71.42208448,4
46,38,73.40226925,4
47,40,71.42208448,4
47,40,71.42208448,4
47,40,71.42208448,4
44,33,51.84271486,4
34,47,53.97543253,4
44,33,51.84271486,4
47,40,71.42208448,4
39,35,26.81272998,4
46,42,66.07952654,4
42,47,26.65336877,4
41,36,60.96696147,4
46,38,73.40226925,4
43,32,46.63929091,4
46,38,73.40226925,4
43,39,30.57764452,4
